Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.88.131-117.18.237.29-33460-80-6,192.168.88.131,33460,117.18.237.29,80,6,03/10/2019 05:05:55 AM,416,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4807.692307692308,416.0,0.0,416.0,416.0,0,0,0,0,0,416.0,416.0,0.0,416.0,416.0,0,0,0,0,0,40,0.0,4807.692307692308,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-34.195.250.210-49260-443-6,192.168.88.131,49260,34.195.250.210,443,6,03/10/2019 05:05:55 AM,319,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6269.592476489028,319.0,0.0,319.0,319.0,0,0,0,0,0,319.0,319.0,0.0,319.0,319.0,0,0,0,0,0,40,0.0,6269.592476489028,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
172.217.160.67-192.168.88.131-443-53722-6,192.168.88.131,53722,172.217.160.67,443,6,03/10/2019 05:05:54 AM,16736,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.666666666666668,26.558112382722786,5497.131931166347,239.0057361376673,5578.666666666666,9215.710625520604,16220.0,229.0,0,0,0,0,0,16449.0,8224.5,11307.34453795408,16220.0,229.0,0,1,0,0,20,60,59.751434034416825,179.25430210325047,0.0,46.0,27.6,25.195237645237643,634.8000000000001,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.666666666666668,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.46-38606-443-6,192.168.88.131,38606,216.58.200.46,443,6,03/10/2019 05:05:54 AM,56142,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.666666666666668,26.558112382722786,1638.7018631327705,71.24790709272915,18714.0,19801.758280516406,39833.0,565.0,0,0,0,0,0,16309.0,8154.5,10733.173831630605,15744.0,565.0,0,1,0,0,20,60,17.811976773182288,53.43593031954686,0.0,46.0,27.6,25.195237645237643,634.8000000000001,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.666666666666668,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-34.195.250.210-49264-443-6,192.168.88.131,49264,34.195.250.210,443,6,03/10/2019 05:05:55 AM,245,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8163.265306122449,245.0,0.0,245.0,245.0,0,0,0,0,0,245.0,245.0,0.0,245.0,245.0,0,0,0,0,0,40,0.0,8163.265306122449,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-107.191.40.146-55258-80-6,192.168.88.131,55258,107.191.40.146,80,6,03/10/2019 05:05:54 AM,1001971,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9940986315971223,500985.5,708050.7687394315,1001653.0,318.0,0,0,0,0,0,1001971.0,1001971.0,0.0,1001971.0,1001971.0,0,0,0,0,20,40,0.9980328771990408,1.9960657543980815,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-18.185.140.58-36352-443-6,192.168.88.131,36352,18.185.140.58,443,6,03/10/2019 05:05:53 AM,300,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6666.666666666667,300.0,0.0,300.0,300.0,0,0,0,0,0,300.0,300.0,0.0,300.0,300.0,0,0,0,0,0,40,0.0,6666.666666666667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-104.18.20.226-33988-80-6,192.168.88.131,33988,104.18.20.226,80,6,03/10/2019 05:05:55 AM,432,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4629.62962962963,432.0,0.0,432.0,432.0,0,0,0,0,0,432.0,432.0,0.0,432.0,432.0,0,0,0,0,0,40,0.0,4629.62962962963,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-34.195.250.210-49262-443-6,192.168.88.131,49262,34.195.250.210,443,6,03/10/2019 05:05:55 AM,306,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6535.9477124183,306.0,0.0,306.0,306.0,0,0,0,0,0,306.0,306.0,0.0,306.0,306.0,0,0,0,0,0,40,0.0,6535.9477124183,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-107.191.40.146-55260-80-6,192.168.88.131,55260,107.191.40.146,80,6,03/10/2019 05:05:54 AM,432013,14,16,0.0,19004.0,0.0,0.0,0.0,0.0,1460.0,0.0,1187.7499999999998,516.717395359075,43989.416985137024,69.44235474395447,14897.000000000002,53791.01442885897,212239.0,58.0,219167.0,16859.000000000004,56859.7937562211,206096.0,136.0,431955.0,28796.999999999996,73239.71422078912,212239.0,231.0,0,1,0,0,280,320,32.40643221384542,37.03592253010905,0.0,1460.0,624.0967741935484,698.0974790977122,487340.0903225807,0,0,0,1,1,0,0,0,1.0,644.9,0.0,1187.75,0,0,0,0,0,0,14,0,16,19004,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
