Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.88.131-210.176.156.55-43878-443-6,192.168.88.131,43878,210.176.156.55,443,6,03/10/2019 05:08:45 AM,721,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2773.9251040221916,721.0,0.0,721.0,721.0,0,0,0,0,0,721.0,721.0,0.0,721.0,721.0,0,0,0,0,0,40,0.0,2773.9251040221916,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-107.191.40.146-55356-80-6,192.168.88.131,55356,107.191.40.146,80,6,03/10/2019 05:08:43 AM,1004352,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9870005735041105,502176.0,709607.1107648232,1003944.0,408.0,0,0,0,0,0,1004352.0,1004352.0,0.0,1004352.0,1004352.0,0,0,0,0,20,40,0.9956668578347034,1.9913337156694069,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-103.231.98.196-56630-443-6,192.168.88.131,56630,103.231.98.196,443,6,03/10/2019 05:08:47 AM,768,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2604.1666666666665,768.0,0.0,768.0,768.0,0,0,0,0,0,768.0,768.0,0.0,768.0,768.0,0,0,0,0,0,40,0.0,2604.1666666666665,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
172.217.160.66-192.168.88.131-443-57962-6,192.168.88.131,57962,172.217.160.66,443,6,03/10/2019 05:08:47 AM,18509,0,3,0.0,92.0,0,0,0,0,46.0,0.0,30.666666666666668,26.558112382722786,4970.554865200713,162.08331082176238,9254.5,11320.072460015439,17259.0,1250.0,0,0,0,0,0,18509.0,9254.5,11320.072460015439,17259.0,1250.0,0,1,0,0,0,60,0.0,162.08331082176238,0.0,46.0,34.5,23.000000000000004,529.0000000000001,0,0,0,1,1,0,0,0,0.0,46.0,0.0,30.666666666666668,0,0,0,0,0,0,0,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-52.26.188.145-58578-443-6,192.168.88.131,58578,52.26.188.145,443,6,03/10/2019 05:08:43 AM,338,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5917.15976331361,338.0,0.0,338.0,338.0,0,0,0,0,0,338.0,338.0,0.0,338.0,338.0,0,0,0,0,0,40,0.0,5917.15976331361,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-117.18.237.29-33438-80-6,192.168.88.131,33438,117.18.237.29,80,6,03/10/2019 05:08:46 AM,947,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2111.932418162619,947.0,0.0,947.0,947.0,0,0,0,0,0,947.0,947.0,0.0,947.0,947.0,0,0,0,0,0,40,0.0,2111.932418162619,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.42-41830-443-6,192.168.88.131,41830,216.58.200.42,443,6,03/10/2019 05:08:47 AM,18782,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.666666666666668,26.558112382722786,4898.306889575125,212.96986476413588,6260.666666666666,8951.230771985121,16589.0,752.0,0,0,0,0,0,18030.0,9015.0,10711.253521413822,16589.0,1441.0,0,1,0,0,20,60,53.24246619103397,159.7273985731019,0.0,46.0,27.6,25.195237645237643,634.8000000000001,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.666666666666668,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
