Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.88.131-203.133.9.32-42646-80-6,192.168.88.131,42646,203.133.9.32,80,6,03/10/2019 05:10:22 AM,389,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5141.388174807198,389.0,0.0,389.0,389.0,0,0,0,0,0,389.0,389.0,0.0,389.0,389.0,0,0,0,0,0,40,0.0,5141.388174807198,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
191.238.64.192-192.168.88.131-443-56858-6,192.168.88.131,56858,191.238.64.192,443,6,03/10/2019 05:10:22 AM,563,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3552.3978685612788,563.0,0.0,563.0,563.0,0,0,0,0,0,563.0,563.0,0.0,563.0,563.0,0,0,0,0,0,40,0.0,3552.3978685612788,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-203.133.9.9-55832-80-6,192.168.88.131,55832,203.133.9.9,80,6,03/10/2019 05:10:22 AM,689,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2902.7576197387516,689.0,0.0,689.0,689.0,0,0,0,0,0,689.0,689.0,0.0,689.0,689.0,0,0,0,0,0,40,0.0,2902.7576197387516,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-117.18.237.66-47944-443-6,192.168.88.131,47944,117.18.237.66,443,6,03/10/2019 05:10:25 AM,7588,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,263.5740643120717,7588.0,0.0,7588.0,7588.0,0,0,0,0,0,7588.0,7588.0,0.0,7588.0,7588.0,0,0,0,0,0,40,0.0,263.5740643120717,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-117.18.237.29-33488-80-6,192.168.88.131,33488,117.18.237.29,80,6,03/10/2019 05:10:25 AM,1017,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1966.5683382497543,1017.0,0.0,1017.0,1017.0,0,0,0,0,0,1017.0,1017.0,0.0,1017.0,1017.0,0,0,0,0,0,40,0.0,1966.5683382497543,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-47.89.64.221-45198-80-6,192.168.88.131,45198,47.89.64.221,80,6,03/10/2019 05:10:21 AM,545,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3669.7247706422017,545.0,0.0,545.0,545.0,0,0,0,0,0,545.0,545.0,0.0,545.0,545.0,0,0,0,0,0,40,0.0,3669.7247706422017,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
