Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.217.24.3-192.168.88.131-80-33396-6,192.168.88.131,33396,172.217.24.3,80,6,03/10/2019 05:05:13 AM,26745,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,112.17049915872126,13372.5,18408.11083462939,26389.0,356.0,0,0,0,0,0,26745.0,13372.5,18408.11083462939,26389.0,356.0,0,0,0,0,0,60,0.0,112.17049915872126,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,64239,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.226-50894-443-6,192.168.88.131,50894,216.58.200.226,443,6,03/10/2019 05:05:10 AM,1049916,9,16,517.0,7340.0,236.0,0.0,57.444444444444436,81.23593895424473,1430.0,0.0,458.75,621.8180334041999,7483.4558193226885,23.811428723821713,43746.5,121020.95604193657,571509.0,33.0,932905.0,116613.12499999999,195284.62335958873,572303.0,363.0,1049916.0,69994.40000000001,148895.02701846216,572340.0,161.0,0,1,0,0,180,320,8.572114340575817,15.239314383245897,0.0,1430.0,337.46153846153845,534.0256346483177,285183.37846153846,0,0,0,1,1,0,0,0,1.0,350.96,57.44444444444444,458.75,0,0,0,0,0,0,9,517,16,7340,-1,64240,5,0,0,0,0,0,0,0,0,0,No Label
172.217.24.3-192.168.88.131-80-33398-6,192.168.88.131,33398,172.217.24.3,80,6,03/10/2019 05:05:10 AM,199663,3,5,434.0,1836.0,434.0,0.0,144.66666666666669,250.57001682829758,702.0,0.0,367.2,352.6736451735514,11369.157029594868,40.06751376068676,28523.285714285717,50071.86538937239,137671.0,150.0,169061.0,84530.5,75152.01581128746,137671.0,31390.0,199487.0,49871.75,60436.662467826594,138282.0,1529.0,0,1,0,0,60,100,15.025317660257533,25.042196100429223,0.0,702.0,300.3333333333333,303.26102618041773,91967.25,0,0,0,1,1,0,0,0,1.0,337.875,144.66666666666666,367.2,0,0,0,0,0,0,3,434,5,1836,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.226-50918-443-6,192.168.88.131,50918,216.58.200.226,443,6,03/10/2019 05:05:10 AM,2587125,12,22,1565.0,7306.0,653.0,0.0,130.41666666666666,217.69472300504307,1430.0,0.0,332.09090909090907,547.1127601275374,3428.902739527468,13.14200125622071,78397.72727272728,267648.3984110816,1205817.0,21.0,2542242.0,231112.90909090912,436957.76135330397,1206791.0,128.0,2587125.0,123196.42857142855,330053.44477638335,1206273.0,21.0,0,1,0,0,240,440,4.638353384548486,8.503647871672223,0.0,1430.0,283.4571428571428,476.75251582402564,227292.9613445378,0,0,0,1,1,0,0,0,1.0,291.79411764705884,130.41666666666666,332.09090909090907,0,0,0,0,0,0,12,1565,22,7306,-1,64240,7,0,0,0,0,0,0,0,0,0,No Label
172.217.160.66-192.168.88.131-443-57962-6,192.168.88.131,57962,172.217.160.66,443,6,03/10/2019 05:05:10 AM,1109175,20,34,5148.0,1925.0,2055.0,0.0,257.40000000000003,606.8559527337777,246.0,0.0,56.61764705882353,76.93917893311549,6376.811594202898,48.684833322063696,20927.830188679243,47619.39854308562,251119.0,38.0,1090953.0,57418.57894736842,68916.33908371624,251748.0,135.0,1109175.0,33611.36363636365,59101.21943687911,251408.0,38.0,0,1,0,0,400,680,18.03141974891248,30.653413573151216,0.0,2055.0,131.36363636363637,377.63010334121265,142604.49494949493,0,0,0,1,1,0,0,0,1.0,133.7962962962963,257.4,56.61764705882353,0,0,0,0,0,0,20,5148,34,1925,-1,64240,14,0,0,0,0,0,0,0,0,0,No Label
