Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.88.131-210.176.156.55-43878-443-6,192.168.88.131,43878,210.176.156.55,443,6,03/10/2019 05:07:35 AM,519,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3853.5645472061656,519.0,0.0,519.0,519.0,0,0,0,0,0,519.0,519.0,0.0,519.0,519.0,0,0,0,0,0,40,0.0,3853.5645472061656,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.226-50894-443-6,192.168.88.131,50894,216.58.200.226,443,6,03/10/2019 05:07:37 AM,27528,2,4,3326.0,1628.0,1767.0,1559.0,1663.0,147.07821048680188,1628.0,0.0,407.00000000000006,814.0,179962.22028480092,217.9598953792502,5505.6,11257.60868479625,25637.0,160.0,964.0,964.0,0.0,964.0,964.0,27368.0,9122.666666666666,15000.378739662987,26441.0,203.0,0,1,0,0,40,80,72.65329845975008,145.30659691950015,0.0,1767.0,940.2857142857144,881.7196671440256,777429.5714285714,0,0,0,1,1,0,0,0,2.0,1097.0,1663.0,407.0,0,0,0,0,0,0,2,3326,4,1628,-1,64240,2,0,0,0,0,0,0,0,0,0,No Label
172.217.24.3-192.168.88.131-80-33502-6,192.168.88.131,33502,172.217.24.3,80,6,03/10/2019 05:07:36 AM,392,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5102.040816326531,392.0,0.0,392.0,392.0,0,0,0,0,0,392.0,392.0,0.0,392.0,392.0,0,0,0,0,0,40,0.0,5102.040816326531,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-117.18.237.29-33438-80-6,192.168.88.131,33438,117.18.237.29,80,6,03/10/2019 05:07:35 AM,353,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5665.7223796033995,353.0,0.0,353.0,353.0,0,0,0,0,0,353.0,353.0,0.0,353.0,353.0,0,0,0,0,0,40,0.0,5665.7223796033995,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
