Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.217.160.65-192.168.88.131-443-60442-6,192.168.88.131,60442,172.217.160.65,443,6,03/10/2019 05:08:50 AM,16726,3,5,46.0,138.0,46.0,0.0,15.333333333333332,26.558112382722786,46.0,0.0,27.6,25.19523764523764,11000.837020208059,478.2972617481765,2389.4285714285716,10642.28516903431,14763.0,-16726.0,0.0,0.0,23654.136044252387,16726.0,-16726.0,15795.0,3948.75,14053.860973056479,14763.0,-14763.0,0,1,0,0,60,100,179.36147315556616,298.93578859261027,0.0,46.0,25.555555555555557,24.244128727957577,587.7777777777778,0,0,0,1,1,0,0,0,1.0,28.75,15.333333333333334,27.6,0,0,0,0,0,0,3,46,5,138,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.226-50890-443-6,192.168.88.131,50890,216.58.200.226,443,6,03/10/2019 05:08:48 AM,19471,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.666666666666668,26.558112382722786,4724.975604745519,205.43372194545736,6490.333333333334,9965.177285594738,17992.0,442.0,0,0,0,0,0,19029.0,9514.5,11988.995475017913,17992.0,1037.0,0,1,0,0,20,60,51.35843048636434,154.07529145909302,0.0,46.0,27.6,25.195237645237643,634.8000000000001,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.666666666666668,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.226-50892-443-6,192.168.88.131,50892,216.58.200.226,443,6,03/10/2019 05:08:48 AM,17506,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.666666666666668,26.558112382722786,5255.341025933965,228.49308808408546,5835.333333333334,8706.037694228835,15887.0,675.0,0,0,0,0,0,16831.0,8415.5,10566.29663127058,15887.0,944.0,0,1,0,0,20,60,57.123272021021364,171.3698160630641,0.0,46.0,27.6,25.195237645237643,634.8000000000001,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.666666666666668,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
172.217.24.14-192.168.88.131-443-58672-6,192.168.88.131,58672,172.217.24.14,443,6,03/10/2019 05:08:49 AM,16177,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.666666666666668,26.558112382722786,5687.0866044384,247.26463497558262,5392.333333333334,7934.614567408636,14554.0,734.0,0,0,0,0,0,15443.0,7721.5,9662.614164914172,14554.0,889.0,0,1,0,0,20,60,61.816158743895656,185.44847623168695,0.0,46.0,27.6,25.195237645237643,634.8000000000001,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.666666666666668,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.42-41830-443-6,192.168.88.131,41830,216.58.200.42,443,6,03/10/2019 05:08:47 AM,18782,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.666666666666668,26.558112382722786,4898.306889575125,212.96986476413588,6260.666666666666,8951.230771985121,16589.0,752.0,0,0,0,0,0,18030.0,9015.0,10711.253521413822,16589.0,1441.0,0,1,0,0,20,60,53.24246619103397,159.7273985731019,0.0,46.0,27.6,25.195237645237643,634.8000000000001,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.666666666666668,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
