Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.217.160.102-192.168.88.131-443-59270-6,192.168.88.131,59270,172.217.160.102,443,6,03/10/2019 05:09:49 AM,994,1,1,31.0,46.0,31.0,31.0,31.0,0.0,46.0,46.0,46.0,0.0,77464.78873239436,2012.0724346076456,994.0,0.0,994.0,994.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,1006.0362173038228,1006.0362173038228,31.0,46.0,41.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,61.5,31.0,46.0,0,0,0,0,0,0,1,31,1,46,-1,65535,1,0,0,0,0,0,0,0,0,0,No Label
172.217.160.102-192.168.88.131-443-59270-6,172.217.160.102,443,192.168.88.131,59270,6,03/10/2019 05:09:49 AM,21127,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.99839068490556,10563.5,14637.81747734272,20914.0,213.0,20914.0,20914.0,0.0,20914.0,20914.0,0,0,0,0,0,0,0,0,0,40,20,94.66559378993705,47.332796894968524,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-13.35.0.48-39158-443-6,192.168.88.131,39158,13.35.0.48,443,6,03/10/2019 05:09:52 AM,521,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3838.7715930902114,521.0,0.0,521.0,521.0,0,0,0,0,0,521.0,521.0,0.0,521.0,521.0,0,0,0,0,0,40,0.0,3838.7715930902114,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-117.18.237.29-33488-80-6,192.168.88.131,33488,117.18.237.29,80,6,03/10/2019 05:09:52 AM,627,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3189.792663476874,627.0,0.0,627.0,627.0,0,0,0,0,0,627.0,627.0,0.0,627.0,627.0,0,0,0,0,0,40,0.0,3189.792663476874,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-52.26.188.145-58578-443-6,192.168.88.131,58578,52.26.188.145,443,6,03/10/2019 05:09:53 AM,532,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3759.398496240601,532.0,0.0,532.0,532.0,0,0,0,0,0,532.0,532.0,0.0,532.0,532.0,0,0,0,0,0,40,0.0,3759.398496240601,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
