Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.88.131-213.133.102.174-49472-443-6,192.168.88.131,49472,213.133.102.174,443,6,03/10/2019 05:08:12 AM,1687,2,2,31.0,46.0,31.0,0.0,15.5,21.920310216782973,46.0,0.0,23.0,32.526911934581186,45643.15352697096,2371.072910491998,562.3333333333334,394.93332770650454,972.0,184.0,184.0,184.0,0.0,184.0,184.0,972.0,972.0,0.0,972.0,972.0,0,1,0,0,40,40,1185.536455245999,1185.536455245999,0.0,46.0,24.6,23.276597689524987,541.8,0,0,0,1,1,0,0,0,1.0,30.75,15.5,23.0,0,0,0,0,0,0,2,31,2,46,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-213.133.102.174-49472-443-6,213.133.102.174,443,192.168.88.131,49472,6,03/10/2019 05:08:12 AM,303870,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.872642906506073,151935.0,214520.6410628124,303624.0,246.0,303624.0,303624.0,0.0,303624.0,303624.0,0,0,0,0,0,0,0,0,0,40,20,6.581761937670715,3.2908809688353573,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-35.241.55.82-40612-443-6,192.168.88.131,40612,35.241.55.82,443,6,03/10/2019 05:08:15 AM,1399,2,2,31.0,46.0,31.0,0.0,15.5,21.920310216782973,46.0,0.0,23.0,32.526911934581186,55039.31379556826,2859.1851322373122,466.3333333333333,334.50311408615215,846.0,215.0,338.0,338.0,0.0,338.0,338.0,846.0,846.0,0.0,846.0,846.0,0,1,0,0,40,40,1429.5925661186561,1429.5925661186561,0.0,46.0,24.6,23.276597689524987,541.8,0,0,0,1,1,0,0,0,1.0,30.75,15.5,23.0,0,0,0,0,0,0,2,31,2,46,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-35.241.55.82-40612-443-6,35.241.55.82,443,192.168.88.131,40612,6,03/10/2019 05:08:15 AM,16487,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.96154546005943,8243.5,10887.323109929272,15942.0,545.0,15942.0,15942.0,0.0,15942.0,15942.0,0,0,0,0,0,0,0,0,0,40,20,121.30769697337294,60.65384848668647,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-210.176.156.55-43878-443-6,192.168.88.131,43878,210.176.156.55,443,6,03/10/2019 05:08:15 AM,761,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2628.120893561104,761.0,0.0,761.0,761.0,0,0,0,0,0,761.0,761.0,0.0,761.0,761.0,0,0,0,0,0,40,0.0,2628.120893561104,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-117.18.237.29-33488-80-6,192.168.88.131,33488,117.18.237.29,80,6,03/10/2019 05:08:11 AM,54063,1,3,0.0,1219.0,0.0,0.0,0.0,0.0,788.0,0.0,406.33333333333337,394.57867825483595,22547.768344339012,73.98775502654311,18021.0,30129.08354065885,52811.0,566.0,0,0,0,0,0,53497.0,26748.5,36857.94096934879,52811.0,686.0,0,1,0,0,20,60,18.496938756635778,55.49081626990733,0.0,788.0,330.0,334.6513110687003,111991.5,0,0,0,1,1,0,0,0,3.0,412.5,0.0,406.3333333333333,0,0,0,0,0,0,1,0,3,1219,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-117.18.237.29-33438-80-6,192.168.88.131,33438,117.18.237.29,80,6,03/10/2019 05:08:15 AM,667,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2998.500749625188,667.0,0.0,667.0,667.0,0,0,0,0,0,667.0,667.0,0.0,667.0,667.0,0,0,0,0,0,40,0.0,2998.500749625188,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
