Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.88.131-52.221.127.148-38492-443-6,52.221.127.148,443,192.168.88.131,38492,6,03/10/2019 05:06:11 AM,797,0,3,0.0,31.0,0,0,0,0,31.0,0.0,10.333333333333332,17.8978583448784,38895.85947302384,3764.115432873275,398.5,144.95689014324225,501.0,296.0,0,0,0,0,0,797.0,398.5,144.95689014324225,501.0,296.0,0,1,0,0,0,60,0.0,3764.115432873275,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,0,0.0,20.666666666666668,0.0,10.333333333333334,0,0,0,0,0,0,0,0,3,31,-1,55480,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-52.221.127.148-38492-443-6,52.221.127.148,443,192.168.88.131,38492,6,03/10/2019 05:06:11 AM,69339,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.843796420484864,69339.0,0.0,69339.0,69339.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14.421898210242432,14.421898210242432,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-18.185.140.58-36352-443-6,18.185.140.58,443,192.168.88.131,36352,6,03/10/2019 05:06:12 AM,723,0,3,0.0,31.0,0,0,0,0,31.0,0.0,10.333333333333332,17.8978583448784,42876.90179806362,4149.377593360996,361.5,6.363961030678928,366.0,357.0,0,0,0,0,0,723.0,361.5,6.363961030678928,366.0,357.0,0,1,0,0,0,60,0.0,4149.377593360996,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,0,0.0,20.666666666666668,0.0,10.333333333333334,0,0,0,0,0,0,0,0,3,31,-1,43800,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-18.185.140.58-36352-443-6,18.185.140.58,443,192.168.88.131,36352,6,03/10/2019 05:06:12 AM,298923,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.690686230233204,298923.0,0.0,298923.0,298923.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.345343115116602,3.345343115116602,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,No Label
172.217.24.3-192.168.88.131-80-33398-6,192.168.88.131,33398,172.217.24.3,80,6,03/10/2019 05:06:10 AM,544,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3676.470588235294,544.0,0.0,544.0,544.0,0,0,0,0,0,544.0,544.0,0.0,544.0,544.0,0,0,0,0,0,40,0.0,3676.470588235294,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-117.18.237.29-33438-80-6,192.168.88.131,33438,117.18.237.29,80,6,03/10/2019 05:06:11 AM,1957063,8,11,1724.0,4370.0,431.0,0.0,215.50000000000003,230.3791905285098,788.0,0.0,397.27272727272725,394.0589019192666,3113.8496818957797,9.708425329179489,108725.72222222222,375407.186577111,1609882.0,279.0,1901804.0,271686.28571428574,590656.5596889375,1609882.0,428.0,1956770.0,195677.0,511753.6451759664,1650636.0,310.0,0,1,0,0,160,220,4.087758033338733,5.620667295840757,0.0,788.0,326.25,331.57754907808754,109943.67105263156,0,0,0,1,1,0,0,0,1.0,343.42105263157896,215.5,397.27272727272725,0,0,0,0,0,0,8,1724,11,4370,-1,64240,4,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-13.35.0.13-34298-443-6,192.168.88.131,34298,13.35.0.13,443,6,03/10/2019 05:06:12 AM,56278,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.666666666666668,26.558112382722786,1634.7418174064464,71.07573119158464,18759.333333333336,19942.695538300068,40048.0,512.0,0,0,0,0,0,16230.0,8115.0,10752.265714722642,15718.0,512.0,0,1,0,0,20,60,17.76893279789616,53.306798393688474,0.0,46.0,27.6,25.195237645237643,634.8000000000001,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.666666666666668,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-192.168.88.2-33392-53-17,192.168.88.131,33392,192.168.88.2,53,17,03/10/2019 05:06:13 AM,4154,1,3,52.0,256.0,52.0,52.0,52.0,0.0,110.0,52.0,85.33333333333333,29.955522584881294,74145.40202214733,962.9272989889264,1384.6666666666667,1379.8885220673926,2923.0,256.0,0,0,0,0,0,4154.0,2077.0,1558.4633457351508,3179.0,975.0,0,0,0,0,8,24,240.7318247472316,722.1954742416948,52.0,110.0,72.0,27.964262908219126,782.0,0,0,0,0,0,0,0,0,3.0,90.0,52.0,85.33333333333333,0,0,0,0,0,0,1,52,3,256,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-61.71.97.186-47080-443-6,192.168.88.131,47080,61.71.97.186,443,6,03/10/2019 05:06:11 AM,362,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5524.861878453038,362.0,0.0,362.0,362.0,0,0,0,0,0,362.0,362.0,0.0,362.0,362.0,0,0,0,0,0,40,0.0,5524.861878453038,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
