Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.88.131-216.58.200.226-50894-443-6,192.168.88.131,50894,216.58.200.226,443,6,03/10/2019 05:05:04 AM,3995351,30,58,6637.0,45272.0,2365.0,0.0,221.23333333333332,516.9735325268919,1430.0,0.0,780.5517241379309,672.5538437302051,12992.350359204986,22.02559925273149,45923.57471264367,266227.5509044337,2426690.0,14.0,3971489.0,136947.89655172414,452772.5933579638,2426871.0,101.0,3995351.0,70093.87719298249,327418.5800525764,2427327.0,14.0,0,1,0,0,600,1160,7.508727017976644,14.516872234754844,0.0,2365.0,585.314606741573,673.2033934768631,453202.8089887641,0,0,0,1,1,0,0,0,1.0,591.9659090909091,221.23333333333332,780.551724137931,0,0,0,0,0,0,30,6637,58,45272,-1,64240,12,0,0,0,0,0,0,0,0,0,No Label
172.217.24.3-192.168.88.131-80-33356-6,192.168.88.131,33356,172.217.24.3,80,6,03/10/2019 05:05:07 AM,793697,4,5,866.0,1402.0,433.0,0.0,216.5,249.99266655910796,701.0,0.0,280.4,383.9535128111214,2857.513635556138,11.339339823635468,99212.125,212506.46472481557,620107.0,80.0,173590.0,57863.333333333336,68674.94511343517,134931.0,3153.0,730468.0,182617.0,293267.8825726859,620552.0,3571.0,0,0,0,0,80,100,5.039706588282431,6.2996332353530375,0.0,701.0,226.8,306.1222704156698,93710.84444444445,0,0,0,0,1,0,0,0,1.0,252.0,216.5,280.4,0,0,0,0,0,0,4,866,5,1402,-1,64240,2,0,0,0,0,0,0,0,0,0,No Label
172.217.160.65-192.168.88.131-443-60442-6,192.168.88.131,60442,172.217.160.65,443,6,03/10/2019 05:05:08 AM,195924,25,32,250.0,33730.0,108.0,0.0,10.000000000000002,29.22327839240492,1430.0,0.0,1054.0625,571.2959764797363,173434.59708866704,290.9291357873461,3498.642857142858,16768.478245509636,117222.0,35.0,195171.0,8132.125,25293.883468078588,117618.0,77.0,195813.0,6316.548387096775,22298.989754155096,117222.0,53.0,0,1,0,0,500,640,127.6004981523448,163.32863763500134,0.0,1430.0,604.6034482758622,671.1369755779373,450424.83998790075,0,0,0,1,1,0,0,0,1.0,615.2105263157895,10.0,1054.0625,0,0,0,0,0,0,25,250,32,33730,-1,64240,3,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.226-50890-443-6,192.168.88.131,50890,216.58.200.226,443,6,03/10/2019 05:05:07 AM,31697,2,6,46.0,926.0,46.0,0.0,23.0,32.526911934581186,492.0,0.0,154.33333333333331,189.43459733287017,30665.362652616965,252.3898160709215,4528.142857142857,10942.291387525915,29328.0,59.0,137.0,137.0,0.0,137.0,137.0,31697.0,6339.4,12859.389966090926,29328.0,59.0,0,1,0,0,40,120,63.09745401773038,189.29236205319114,0.0,492.0,133.77777777777777,164.77695362047584,27151.444444444445,0,0,0,1,1,0,0,0,3.0,150.5,23.0,154.33333333333334,0,0,0,0,0,0,2,46,6,926,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.226-50892-443-6,192.168.88.131,50892,216.58.200.226,443,6,03/10/2019 05:05:07 AM,53404,2,6,46.0,786.0,46.0,0.0,23.0,32.526911934581186,422.0,0.0,131.0,159.883707737843,15579.35735150925,149.80151299528126,7629.142857142858,18895.18168236346,50453.0,21.0,203.0,203.0,0.0,203.0,203.0,53404.0,10680.8,22252.629781668504,50453.0,21.0,0,1,0,0,40,120,37.450378248820314,112.35113474646094,0.0,422.0,110.44444444444443,136.63739523928936,18669.777777777777,0,0,0,1,1,0,0,0,3.0,124.25,23.0,131.0,0,0,0,0,0,0,2,46,6,786,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
