Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.88.131-213.133.102.174-49482-443-6,213.133.102.174,443,192.168.88.131,49482,6,03/10/2019 05:05:07 AM,173,1,2,0.0,38.0,0.0,0.0,0.0,0.0,38.0,0.0,19.0,26.870057685088806,219653.17919075143,17341.040462427743,86.5,60.10407640085654,129.0,44.0,0,0,0,0,0,129.0,129.0,0.0,129.0,129.0,0,1,0,0,20,40,5780.346820809248,11560.693641618496,0.0,38.0,19.0,21.939310229205777,481.3333333333333,0,0,0,1,1,0,0,0,2.0,25.333333333333332,0.0,19.0,0,0,0,0,0,0,1,0,2,38,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.226-50894-443-6,192.168.88.131,50894,216.58.200.226,443,6,03/10/2019 05:05:07 AM,3230088,57,103,14303.0,73578.0,2703.0,0.0,250.9298245614035,557.70066406788,1430.0,0.0,714.3495145631074,677.6810185599335,27206.998694772403,49.53425417511845,20315.01886792452,63301.39399803592,436997.0,18.0,3205635.0,57243.482142857145,98468.03193634906,439202.0,101.0,3230088.0,31667.529411764703,77277.10219052258,437251.0,18.0,0,1,0,0,1140,2060,17.64657804988595,31.887676125232502,0.0,2703.0,547.2857142857143,671.945109631094,451510.230357143,0,0,0,1,1,0,0,0,1.0,550.70625,250.9298245614035,714.3495145631068,0,0,0,0,0,0,57,14303,103,73578,-1,64240,25,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-213.133.102.174-49484-443-6,213.133.102.174,443,192.168.88.131,49484,6,03/10/2019 05:05:07 AM,172,0,2,0.0,38.0,0,0,0,0,38.0,0.0,19.0,26.870057685088806,220930.2325581395,11627.906976744185,172.0,0.0,172.0,172.0,0,0,0,0,0,172.0,172.0,0.0,172.0,172.0,0,1,0,0,0,40,0.0,11627.906976744185,0.0,38.0,25.333333333333336,21.939310229205777,481.3333333333333,0,0,0,1,1,0,0,0,0.0,38.0,0.0,19.0,0,0,0,0,0,0,0,0,2,38,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
172.217.24.3-192.168.88.131-80-33356-6,192.168.88.131,33356,172.217.24.3,80,6,03/10/2019 05:05:07 AM,793697,4,5,866.0,1402.0,433.0,0.0,216.5,249.99266655910796,701.0,0.0,280.4,383.9535128111214,2857.513635556138,11.339339823635468,99212.125,212506.46472481557,620107.0,80.0,173590.0,57863.333333333336,68674.94511343517,134931.0,3153.0,730468.0,182617.0,293267.8825726859,620552.0,3571.0,0,0,0,0,80,100,5.039706588282431,6.2996332353530375,0.0,701.0,226.8,306.1222704156698,93710.84444444445,0,0,0,0,1,0,0,0,1.0,252.0,216.5,280.4,0,0,0,0,0,0,4,866,5,1402,-1,64240,2,0,0,0,0,0,0,0,0,0,No Label
172.217.160.65-192.168.88.131-443-60442-6,192.168.88.131,60442,172.217.160.65,443,6,03/10/2019 05:05:08 AM,1467574,30,37,1257.0,34962.0,961.0,0.0,41.9,175.77068721137385,1430.0,0.0,944.918918918919,619.5581032019863,24679.50508798875,45.65357522005705,22235.969696969692,153604.52128391468,1244844.0,35.0,1466316.0,50562.62068965517,230859.90781074722,1244844.0,77.0,1467574.0,40765.944444444445,207538.7294777868,1245280.0,53.0,0,1,0,0,600,740,20.44189935226435,25.2116758677927,0.0,1430.0,548.6176470588236,652.4169536998393,425647.8814749782,0,0,0,1,1,0,0,0,1.0,556.8059701492538,41.9,944.918918918919,0,0,0,0,0,0,30,1257,37,34962,-1,64240,5,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-213.133.102.174-49472-443-6,213.133.102.174,443,192.168.88.131,49472,6,03/10/2019 05:05:07 AM,8539,0,2,0.0,737.0,0,0,0,0,737.0,0.0,368.5,521.1376977344855,86309.87235039232,234.21946363742828,8539.0,0.0,8539.0,8539.0,0,0,0,0,0,8539.0,8539.0,0.0,8539.0,8539.0,0,1,0,0,0,40,0.0,234.21946363742828,0.0,737.0,491.33333333333337,425.5071483927542,181056.3333333333,0,0,0,1,1,0,0,0,0.0,737.0,0.0,368.5,0,0,0,0,0,0,0,0,2,737,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.226-50890-443-6,192.168.88.131,50890,216.58.200.226,443,6,03/10/2019 05:05:07 AM,31697,2,6,46.0,926.0,46.0,0.0,23.0,32.526911934581186,492.0,0.0,154.33333333333331,189.43459733287017,30665.362652616965,252.3898160709215,4528.142857142857,10942.291387525915,29328.0,59.0,137.0,137.0,0.0,137.0,137.0,31697.0,6339.4,12859.389966090926,29328.0,59.0,0,1,0,0,40,120,63.09745401773038,189.29236205319114,0.0,492.0,133.77777777777777,164.77695362047584,27151.444444444445,0,0,0,1,1,0,0,0,3.0,150.5,23.0,154.33333333333334,0,0,0,0,0,0,2,46,6,926,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.226-50892-443-6,192.168.88.131,50892,216.58.200.226,443,6,03/10/2019 05:05:07 AM,53404,2,6,46.0,786.0,46.0,0.0,23.0,32.526911934581186,422.0,0.0,131.0,159.883707737843,15579.35735150925,149.80151299528126,7629.142857142858,18895.18168236346,50453.0,21.0,203.0,203.0,0.0,203.0,203.0,53404.0,10680.8,22252.629781668504,50453.0,21.0,0,1,0,0,40,120,37.450378248820314,112.35113474646094,0.0,422.0,110.44444444444443,136.63739523928936,18669.777777777777,0,0,0,1,1,0,0,0,3.0,124.25,23.0,131.0,0,0,0,0,0,0,2,46,6,786,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
