Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.88.131-52.33.192.41-57022-443-6,192.168.88.131,57022,52.33.192.41,443,6,03/10/2019 05:06:55 AM,269,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,115241.63568773236,7434.9442379182165,269.0,0.0,269.0,269.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,3717.4721189591082,3717.4721189591082,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,30016,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-52.33.192.41-57022-443-6,52.33.192.41,443,192.168.88.131,57022,6,03/10/2019 05:06:55 AM,171550,3,2,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,180.70533372194694,29.14602156805596,42887.5,85532.36090314979,171186.0,59.0,171491.0,85745.5,120831.11387593843,171186.0,305.0,171462.0,171462.0,0.0,171462.0,171462.0,0,0,0,0,60,40,17.487612940833575,11.658408627222384,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,0,0,0,0,1,0,0,0,0.0,6.2,10.333333333333334,0.0,0,0,0,0,0,0,3,31,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
172.217.160.102-192.168.88.131-443-59270-6,172.217.160.102,443,192.168.88.131,59270,6,03/10/2019 05:06:55 AM,2611527,102,38,120969.0,2052.0,1430.0,0.0,1185.9705882352935,513.1805205297017,1070.0,0.0,54.00000000000001,176.5421624857222,47106.92250166282,53.608482699968256,18787.964028776983,129945.64261272838,1312879.0,13.0,2610573.0,25847.257425742573,152264.93835894417,1313427.0,40.0,2610350.0,70550.0,247545.10254250187,1313299.0,448.0,0,1,0,0,2040,760,39.05760882426259,14.550873875705669,0.0,1430.0,873.4255319148938,674.9650597733885,455577.8319148939,0,0,0,1,1,0,0,0,0.0,879.6642857142857,1185.9705882352941,54.0,0,0,0,0,0,0,102,120969,38,2052,-1,65535,92,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-117.18.237.29-33460-80-6,192.168.88.131,33460,117.18.237.29,80,6,03/10/2019 05:06:55 AM,5598,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,357.27045373347624,5598.0,0.0,5598.0,5598.0,0,0,0,0,0,5598.0,5598.0,0.0,5598.0,5598.0,0,0,0,0,0,40,0.0,357.27045373347624,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-52.35.107.108-46340-443-6,192.168.88.131,46340,52.35.107.108,443,6,03/10/2019 05:06:57 AM,1894,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1055.9662090813094,1894.0,0.0,1894.0,1894.0,0,0,0,0,0,1894.0,1894.0,0.0,1894.0,1894.0,0,0,0,0,0,40,0.0,1055.9662090813094,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-31.13.87.8-35694-443-6,192.168.88.131,35694,31.13.87.8,443,6,03/10/2019 05:06:55 AM,604911,5,7,1071.0,1401.0,1071.0,0.0,214.2,478.96576078045496,1094.0,0.0,200.14285714285714,396.88219434799066,4086.551575355714,19.837629006581135,54991.90909090909,90135.82211912703,256375.0,58.0,581899.0,145474.75,99154.87439480722,256375.0,15132.0,604689.0,100781.5,103901.45795271595,257004.0,207.0,0,1,0,0,100,140,8.26567875274214,11.571950253838995,0.0,1094.0,274.3076923076923,464.6852670742827,215932.39743589747,0,0,0,1,1,0,0,0,1.0,297.1666666666667,214.2,200.14285714285714,0,0,0,0,0,0,5,1071,7,1401,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
172.217.24.3-192.168.88.131-80-33502-6,192.168.88.131,33502,172.217.24.3,80,6,03/10/2019 05:06:56 AM,937,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2134.4717182497334,937.0,0.0,937.0,937.0,0,0,0,0,0,937.0,937.0,0.0,937.0,937.0,0,0,0,0,0,40,0.0,2134.4717182497334,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-103.231.98.196-56630-443-6,192.168.88.131,56630,103.231.98.196,443,6,03/10/2019 05:06:55 AM,1164914,5,9,3100.0,4224.0,2920.0,0.0,620.0,1286.5265251832159,2920.0,0.0,469.33333333333337,961.3887091078197,6287.159395457519,12.018054551666475,89608.76923076923,248367.72626328145,900105.0,45.0,1164406.0,291101.5,410725.7690036829,900105.0,487.0,1164546.0,145568.25000000003,311000.47369543626,901185.0,45.0,0,0,0,0,100,180,4.292162339880884,7.725892211785591,0.0,2920.0,682.9333333333334,1178.6688294528744,1389260.2095238094,0,0,0,0,1,0,0,0,1.0,731.7142857142857,620.0,469.3333333333333,0,0,0,0,0,0,5,3100,9,4224,-1,64240,3,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.226-50918-443-6,192.168.88.131,50918,216.58.200.226,443,6,03/10/2019 05:06:55 AM,2827284,11,22,4390.0,2066.0,1606.0,0.0,399.09090909090907,654.5334910522845,1096.0,0.0,93.90909090909092,230.78229466851982,2283.463564325338,11.671979185677845,88352.62500000001,344751.29054143344,1855916.0,106.0,2800580.0,280058.0,596615.8582710021,1867828.0,273.0,2827284.0,134632.57142857142,422005.87265375484,1856632.0,106.0,0,1,0,0,220,440,3.8906597285592817,7.781319457118563,0.0,1606.0,222.11764705882348,456.3497970361134,208255.1372549019,0,0,0,1,1,0,0,0,2.0,228.84848484848484,399.09090909090907,93.9090909090909,0,0,0,0,0,0,11,4390,22,2066,-1,64240,7,0,0,0,0,0,0,0,0,0,No Label
172.217.160.66-192.168.88.131-443-57962-6,192.168.88.131,57962,172.217.160.66,443,6,03/10/2019 05:06:55 AM,1492660,22,38,5958.0,1871.0,2178.0,0.0,270.8181818181818,617.648431079999,246.0,0.0,49.236842105263165,69.41081550217586,5244.998861093618,40.19669583160264,25299.322033898305,69325.80211666248,369735.0,65.0,1478005.0,70381.19047619046,104552.77719822609,370173.0,323.0,1492660.0,40342.16216216216,84949.8199192106,369993.0,65.0,0,1,0,0,440,760,14.738788471587634,25.457907360015007,0.0,2178.0,130.09836065573774,384.5817513835878,147903.12349726775,0,0,0,1,1,0,0,0,1.0,132.26666666666668,270.8181818181818,49.23684210526316,0,0,0,0,0,0,22,5958,38,1871,-1,64240,16,0,0,0,0,0,0,0,0,0,No Label
